id,name,short_url,price,original_price,rating_average,review_count,inventory_status,inventory_type,brand_name,camera_sau,camera_truoc,chip_do_hoa,chip_set,cpu_speed,dimensions,display_type,origin,product_weight,ram,resolution,rom,wifi,Time
144923785,Apple MacBook Pro M1 PRO 2021 - 14 Inchs (M1 PRO - 16GB - 512GB/ 1TB) - Hàng Chính Hãng,https://tiki.vn/product-p144923785.html?spid=144923789,49190000,49399000,5,33,available,instock,Apple,,,,Apple M1 Pro,,<p>1.55 x 31.26 x 22.12 cm</p>,"120Hz, Liquid Retina, Mini LED, XDR",Trung Quốc,1.6kg,16GB,,,802.11ax Wi-Fi 6,2022-5-5
173404215,Apple MacBook Pro 2021 M1 PRO - 14 Inchs (Apple M1 PRO 10 CPU - 16GPU - 32GB/ 512GB - 96W)  - Hàng Chính Hãng,https://tiki.vn/product-p173404215.html?spid=170288003,64990000,64990000,0,0,available,instock,Apple,,,,Apple M1 Pro,,<p>1.55 x 31.26 x 22.12 cm</p>,"120Hz, Liquid Retina, Mini LED, XDR",Trung Quốc,1.6kg,16GB,,,802.11ax Wi-Fi 6,2022-5-5
75302620,"Cổng Chuyển Hyper HyperDrive Bar 6-in-1 USB-C Hub (HD22E) For Macbook, Ipad Pro 2018, PC & Devices - Hàng Chính Hãng",https://tiki.vn/product-p75302620.html?spid=72031863,1470000,1799000,5,2,available,backorder,Hyper,,,,,,,,Trung Quốc,,,,,,2022-5-5
106053993,Giá đỡ kiêm hub chuyển đổi 9 trong 1 Thunder Bolt 3 cho Macbook Pro Baseus Baseus Armor Age Type-C- Hàng chính hãng.,https://tiki.vn/product-p106053993.html?spid=114410980,760000,760000,0,0,available,backorder,Baseus,,,,,,,,Hong Kong,,,,,,2022-5-5
81961413,Decal Dán Laptop Cho Macbook Mac - 232,https://tiki.vn/product-p81961413.html?spid=81961419,115000,115000,0,0,available,backorder,OEM,,,,,,,,Việt Nam,,,,,,2022-5-5
155367848,"Hub USB Type-C 9 in 1 cho Macbook, Laptop Remax RU-U91 - Hàng chính hãng",https://tiki.vn/product-p155367848.html?spid=155367849,846000,1000000,3.4,5,available,instock, Remax,,,,,,,,HongKong/Trung Quốc,,,,,,2022-5-5
105038651,Túi chống sốc  (USA) 360° Protective Macbook - Surface 13.3inch Dazzling Blue - A13,https://tiki.vn/product-p105038651.html?spid=105038668,780000,780000,0,0,available,backorder,OEM,,,,,,,,Việt Nam,,,,,,2022-5-5
66712779,"CỔNG CHUYỂN Hyper HyperDrive GEN2 18-IN-1 FOR MACBOOK, IPAD PRO 2018-2020, PC & DEVICES - Hàng chính hãng",https://tiki.vn/product-p66712779.html?spid=67491556,10500000,10500000,0,0,available,backorder,HyperDrive,,,,,,,,Mỹ,,,,,,2022-5-5
113186630,"Cổng Chuyển HYPERDRIVE USB TYPE-C 5-IN-1 HUB WITH PASS THROUGH CHARGING FOR 2016 MACBOOK PRO & 12″ MACBOOK, SURFACE Gray & Silver - HD21B - HÀNG CHÍNH HÃNG",https://tiki.vn/product-p113186630.html?spid=136116389,1100000,1409000,0,0,available,backorder,Hyper,,,,,,,,Trung Quốc,,,,,,2022-5-5
112020028,"CỔNG CHUYỂN HYPERDRIVE 4K HDMI 3-IN-1 USB-C HUB FOR MACBOOK, SURFACE, PC & DEVICES – HD259A - HÀNG CHÍNH HÃNG",https://tiki.vn/product-p112020028.html?spid=145548071,1068000,1068000,0,0,available,backorder,Hyper,,,,,,,,usa,,,,,,2022-5-5
104108938,"Đầu cắm nguồn dành cho sạc Macbook, Macbook Air, Macbook Pro (dạng 2 chấu chân dẹt)",https://tiki.vn/product-p104108938.html?spid=112225818,55000,55000,4.5,16,available,instock,OEM,,,,,,,,Trung Quốc,,,,,,2022-5-5
155761464,"Hub chuyển đổi 5 trong 1 dùng cho Macbook, iPad Pro Baseus - Mã: CAHUB-TD03 - Màu Xanh - Hàng Chính Hãng",https://tiki.vn/product-p155761464.html?spid=155761475,825000,825000,0,0,available,backorder,Baseus,,,,,,,,Trung Quốc,,,,,,2022-5-5
74003699,"Bộ Hub chuyển đổi 5 trong 1 dùng cho Macbook, iPad Pro nhãn hiệu Baseus CAHUB-TD03 - Hàng Nhập Khẩu",https://tiki.vn/product-p74003699.html?spid=78494596,560000,560000,2.5,2,available,backorder,Baseus,,,,,,"<p>10*3,3cm; dày 12mm</p>",,Trung Quốc,150g,,,,,2022-5-5
142628881,"CỔNG CHUYỂN HYPERDRIVE GEN2 12-IN-1 DÀNH CHO  MACBOOK/ IPAD PRO 2018-2020, PC & DEVICES (G212) - Hàng Chính Hãng",https://tiki.vn/product-p142628881.html?spid=142628882,3390000,3390000,0,0,available,backorder,Hyper,,,,,,,,Trung Quốc,,,,,,2022-5-5
162262271,"Cổng Chuyển Hyperdrive Power 9-IN-1 USB-C HUB For Ipad Pro 2018, Macbook & USB-C Devices – HD30F Hàng Chính Hãng",https://tiki.vn/product-p162262271.html?spid=162262276,2799000,2799000,0,0,available,backorder,Hyper,,,,,,,,Việt Nam,,,,,,2022-5-5
3337851,Road Trip: Page Turners 1,https://tiki.vn/product-p3337851.html?spid=3412929,69200,108000,5,1,available,instock,,,,,,,,,,,,,,,2022-5-5
14026066,Page Turners level 1: Come Home,https://tiki.vn/product-p14026066.html?spid=14026067,194000,314000,5,1,available,instock,,,,,,,20.8 x 15 cm,,,,,,,,2022-5-5
73983246,"Bộ Hub chuyển đổi 5 trong 1 dùng cho Macbook, iPad Pro Baseus CAHUB-TD03 - Hàng nhập khẩu",https://tiki.vn/product-p73983246.html?spid=73983247,825000,825000,5,1,available,backorder,Baseus,,,,,,,,Trung Quốc,,,,,,2022-5-5
49064563,Cổng chuyển Hyper HyperDrive 4 IN 1 HDMI 4K/30HZ USB-C dùng cho Ipad Pro/ Macbook - Hàng Chính Hãng,https://tiki.vn/product-p49064563.html?spid=71309863,1170000,1299000,4.7,3,available,backorder,Hyper,,,,,,,,Trung Quốc,,,,,,2022-5-5
125433363,Đầu cắm nguồn dành cho sạc Macbook Macbook Air Macbook Pro ( dạng 2 chấu chân dẹt ) - Hàng Nhập Khẩu ,https://tiki.vn/product-p125433363.html?spid=125433366,97900,127270,5,1,available,backorder,HI PC,,,,,,,,Việt Nam,,,,,,2022-5-5
105546361,"Cổng Chuyển HYPERDRIVE GEN 2 12-IN-1 For MACBOOK, IPAD PRO 2018-2020, PC & DEVICES (G212) - HÀNG CHÍNH HÃNG",https://tiki.vn/product-p105546361.html?spid=144964302,3150000,3150000,5,1,available,backorder,Hyper,,,,,,,,usa,,,,,,2022-5-5
162262263,Cổng Chuyển Chuyên Dụng Hyperdrive iPad Pro/Macbook/Surface 4 IN 1 HDMI 4K/30HZ USB-C HUB – HD319E Hàng Chính Hãng,https://tiki.vn/product-p162262263.html?spid=162262272,1299000,1299000,0,0,available,backorder,Hyper,,,,,,,,Việt Nam,,,,,,2022-5-5
66704452,"CỔNG CHUYỂN Hyper HyperDrive GEN2 6-IN-1 FOR MACBOOK, IPAD PRO 2018-2020, PC & DEVICES - Hàng chính hãng",https://tiki.vn/product-p66704452.html?spid=66704472,2050000,2050000,5,2,available,backorder,HyperDrive,,,,,,,,Mỹ,,,,,,2022-5-5
84889472,Hub chuyển Baseus Thunderbolt C Pro 7 in 1 Smart Hub cho Macbook Pro 2016/ 2017/ 2018 - Hàng Chính Hãng,https://tiki.vn/product-p84889472.html?spid=114411352,920000,920000,0,0,available,backorder,Baseus,,,,,,,,Trung Quốc,,,,,,2022-5-5
52131055,"Adapter 61W USB-C Sạc Cho MacBook Retina 12, MacBook Pro Retina 13, MacBook Air Retina 13",https://tiki.vn/product-p52131055.html?spid=52131056,735000,735000,3.3,4,available,backorder,OEM,,,,,,,,Trung Quốc,500g,,,,,2022-5-5
13140800,Bộ dán Full JCPAL MacGuard 5 in 1 cho Macbook Air 13'' (2018/2019/2020) - Hàng chính hãng,https://tiki.vn/product-p13140800.html?spid=13140802,670000,670000,0,0,available,backorder,JCPAL,,,,,,,,,,,,,,2022-5-5
74572821,"Adapter Nguồn Sạc 61W Cáp USB-C 2M Dành Cho MacBook, MacBook Pro, MacBook Air, Sạc Nhanh iPad, iPhone",https://tiki.vn/product-p74572821.html?spid=74572822,740000,740000,5,2,available,backorder,OEM,,,,,,,,Trung Quốc,0.4,,,,,2022-5-5
20824946,"Combo 5 in 1 gồm bao da, túi da chống sốc, dekspad, ví đựng phụ kiện... cho macbook, laptop, surface cao cấp",https://tiki.vn/product-p20824946.html?spid=20827751,315000,350000,4.3,3,available,backorder,SUZIN,,,,,,,,,,,,,,2022-5-5
17965403,1 Page At A Time,https://tiki.vn/product-p17965403.html?spid=17965404,434300,467000,0,0,available,backorder,,,,,,,,,,,,,,,2022-5-5
121242758,"Cổng chuyển HyperDrive Gen2 18-in-1 for Macbook, Ipad Pro 2018-2020, PC & Devices (HD-G218)  Hàng chính hãng.",https://tiki.vn/product-p121242758.html?spid=121242759,3490000,3490000,0,0,available,backorder,HyperDrive,,,,,,,,Trung Quốc,,,,,,2022-5-5
142628270,"CỔNG CHUYỂN HYPERDRIVE 4K HDMI 3-IN-1 USB-C HUB DÀNH CHO  MACBOOK, SURFACE, PC & DEVICES – HD259A - Hàng Chính Hãng",https://tiki.vn/product-p142628270.html?spid=142628281,1299000,1299000,0,0,available,backorder,Hyper,,,,,,,,usa,,,,,,2022-5-5
169820638,"Túi da đựng máy tính Laptop Windows, Macbook Pro, Macbook Air 11/12/13.3/14/15/15,6 inch cao cấp, mẫu mới.",https://tiki.vn/product-p169820638.html?spid=169820736,169000,169000,0,0,available,backorder,OEM,,,,,,,,Việt Nam,,,,,,2022-5-5
132831956,Hub chuyển đổi USB Type-C 5 trong 1 dành cho Macbook/Laptop ORICO 2CT-5H-GY1- Hàng Chính Hãng,https://tiki.vn/product-p132831956.html?spid=149521064,760000,1190000,0,0,available,backorder,Orico ,,,,,,,,Trung Quốc,100g,,,,,2022-5-5
92980308,Phủ Phím Macbook 12 - Macbook Pro 13 No Touchbar Bản ( US ),https://tiki.vn/product-p92980308.html?spid=92980316,104000,104000,0,0,available,backorder,OEM,,,,,,,,Việt Nam,,,,,,2022-5-5
46518730,Hyperdrive USB Type-C Hub With 4K HDMI Support (For 2016 Macbook Pro & 12″ Macbook)- CHÍNH HÃNG,https://tiki.vn/product-p46518730.html?spid=47144311,1315000,1315000,0,0,available,backorder,Hyper,,,,,,,,,,,,,,2022-5-5
160996216,Pin Cho Macbook 1494  - Hàng Chính Hãng,https://tiki.vn/product-p160996216.html?spid=160996221,1004500,1104500,0,0,available,backorder,MSmart,,,,,,,,Trung Quốc,,,,,,2022-5-5
58544856,"Hub Usb Type-c ra 3 cổng usb 3.0, 1 cổng sạc cho Macbook",https://tiki.vn/product-p58544856.html?spid=72568238,215000,215000,4.3,32,available,instock,OEM,,,,,,,,Trung Quốc,0.3,,,,,2022-5-5
3337849,Somebody Better: Page Turners 1,https://tiki.vn/product-p3337849.html?spid=3412927,64100,108000,0,0,available,instock,,,,,,,,,,,,,,,2022-5-5
54882142,"Túi chống sốc Macbook Air, Macbook Pro, Laptop kèm ngăn phụ ngang",https://tiki.vn/product-p54882142.html?spid=54882144,219000,219000,2.5,2,available,backorder,OEM,,,,,,,,Trung Quốc,,,,,,2022-5-5
84749048,Pin cho Macbook Air 13 inch A1932 2018 – 2019 ,https://tiki.vn/product-p84749048.html?spid=94903361,1697255,2050000,0,0,available,backorder,OEM,,,,,,,,china,500g,,,,,2022-5-5
17965407,1 Page At A Time,https://tiki.vn/product-p17965407.html?spid=17965408,496600,534000,0,0,available,backorder,,,,,,,,,,,,,,,2022-5-5
150403191,Dành Cho Macbook Air M1 Laptop 13.3 14 15 15.4 16 Inch Túi 15 6 Cặp Dùng Cho Macbook Air 13 Bao Da Macbook Pro 13 Ốp Lưng,https://tiki.vn/product-p150403191.html?spid=150403195,424557,424557,0,0,available,backorder,OEM,,,,,,,,china,,,,,,2022-5-5
21325058,"COMBO 5 IN 1 GỒM BAO DA, TÚI DA CHỐNG SỐC, DEKSPAD, VÍ ĐỰNG PHỤ KIỆN... CHO MACBOOK, LAPTOP, SURFACE CAO CẤP",https://tiki.vn/product-p21325058.html?spid=21325090,315000,350000,4.3,11,available,backorder,OEM,,,,,,,,,,,,,,2022-5-5
